timestamp,symbol,opening,high,low,closing,volume,trades,vwap,home_notional,foreign_notional,bin_size
2018-12-21 00:00:00+00:00,XBTUSD,3680.0,4174.0,3654.5,4069.0,3971091014,1091164,3966.2079,1001265.6072898526,3971091014.0,1d
2018-12-22 00:00:00+00:00,XBTUSD,4069.0,4168.0,3770.0,3841.0,3040224454,937636,3976.1431,764625.8130834439,3040224454.0,1d
2018-12-23 00:00:00+00:00,XBTUSD,3841.0,4007.0,3783.5,3981.0,1679000836,660164,3863.8383,434552.1125062682,1679000836.0,1d
2018-12-24 00:00:00+00:00,XBTUSD,3981.0,4055.0,3903.0,3944.0,1492831124,603281,3976.9338,375375.5979911683,1492831124.0,1d
2018-12-25 00:00:00+00:00,XBTUSD,3944.0,4241.0,3943.5,4033.5,2193196042,690820,4120.6527,532264.432617758,2193196042.0,1d
2018-12-26 00:00:00+00:00,XBTUSD,4033.5,4043.0,3670.5,3777.0,1991914841,734337,3776.8629,527407.8622219763,1991914841.0,1d
2018-12-27 00:00:00+00:00,XBTUSD,3777.0,3868.0,3683.0,3806.5,1419107616,558764,3775.2945,375900.5015127929,1419107616.0,1d
2018-12-28 00:00:00+00:00,XBTUSD,3806.5,3842.0,3565.0,3588.0,1386767145,525825,3696.0378,375213.11082630354,1386767145.0,1d
2018-12-29 00:00:00+00:00,XBTUSD,3588.0,3960.0,3568.0,3889.5,1542324018,508960,3758.8333,410333.6950236896,1542324018.0,1d
2018-12-30 00:00:00+00:00,XBTUSD,3889.5,3944.0,3650.0,3712.0,1267439193,495519,3857.4294,328570.96094950306,1267439193.0,1d
2018-12-31 00:00:00+00:00,XBTUSD,3712.0,3898.5,3671.0,3830.5,1225535573,490629,3788.8834,323456.4245638166,1225535573.0,1d
2019-01-01 00:00:00+00:00,XBTUSD,3830.5,3839.5,3615.0,3693.0,976475574,396937,3751.2191,260312.20478545837,976475574.0,1d
2019-01-02 00:00:00+00:00,XBTUSD,3693.0,3870.0,3630.5,3824.0,902868031,371073,3716.0907,242967.34130460888,902868031.0,1d
2019-01-03 00:00:00+00:00,XBTUSD,3824.0,3918.0,3762.0,3888.0,1074586398,438813,3831.8581,280443.2281326698,1074586398.0,1d
2019-01-04 00:00:00+00:00,XBTUSD,3888.0,3891.0,3748.0,3784.0,880837736,337955,3822.4839,230440.17605081497,880837736.0,1d
2019-01-05 00:00:00+00:00,XBTUSD,3784.0,3850.0,3721.5,3817.0,907202598,384093,3784.5816,239711.1029101891,907202598.0,1d
2019-01-06 00:00:00+00:00,XBTUSD,3817.0,3879.0,3767.0,3794.5,742213108,330966,3829.2169,193830.2840673816,742213108.0,1d
2019-01-07 00:00:00+00:00,XBTUSD,3794.5,4082.0,3750.0,4039.0,1072137901,397080,3924.8008,273179.25221258705,1072137901.0,1d
2019-01-08 00:00:00+00:00,XBTUSD,4039.0,4074.0,3970.0,4005.0,950704483,374816,4018.0006,236614.9464109094,950704483.0,1d
2019-01-09 00:00:00+00:00,XBTUSD,4005.0,4130.0,3937.0,3995.5,1297065278,444247,4015.5805,323010.51015127206,1297065278.0,1d
2019-01-10 00:00:00+00:00,XBTUSD,3995.5,4045.0,3959.5,4001.0,900335908,351463,4007.6948,224654.08495369134,900335908.0,1d
2019-01-11 00:00:00+00:00,XBTUSD,4001.0,4036.0,3512.0,3622.0,1648035760,507130,3756.574,438717.6769677314,1648035760.0,1d
2019-01-12 00:00:00+00:00,XBTUSD,3622.0,3698.0,3561.5,3631.5,1011606061,367507,3632.401,278504.7994379667,1011606061.0,1d
2019-01-13 00:00:00+00:00,XBTUSD,3631.5,3652.0,3550.0,3613.0,545041398,231951,3620.6959,150535.42735028028,545041398.0,1d
2019-01-14 00:00:00+00:00,XBTUSD,3613.0,3638.0,3479.0,3513.0,800495107,293419,3553.4077,225278.95968233127,800495107.0,1d
2019-01-15 00:00:00+00:00,XBTUSD,3513.0,3718.0,3506.5,3663.0,938603871,320893,3603.3439,260488.08189541945,938603871.0,1d
2019-01-16 00:00:00+00:00,XBTUSD,3663.0,3684.0,3535.0,3574.5,822695898,280657,3626.6048,226857.49638517984,822695898.0,1d
2019-01-17 00:00:00+00:00,XBTUSD,3574.5,3664.0,3568.0,3607.5,860220650,327169,3605.6826,238577.9325886206,860220650.0,1d
2019-01-18 00:00:00+00:00,XBTUSD,3607.5,3660.0,3540.0,3637.0,943447538,349137,3603.4737,261822.41328722972,943447538.0,1d
2019-01-19 00:00:00+00:00,XBTUSD,3637.0,3639.5,3571.5,3606.0,656428321,239106,3610.6297,181806.5404843806,656428321.0,1d
2019-01-20 00:00:00+00:00,XBTUSD,3606.0,3784.5,3605.0,3681.5,745711298,259942,3694.3993,201855.72501780713,745711298.0,1d
2019-01-21 00:00:00+00:00,XBTUSD,3681.5,3700.0,3450.0,3535.0,1016540362,321705,3570.281,284723.0942293706,1016540362.0,1d
2019-01-22 00:00:00+00:00,XBTUSD,3535.0,3575.0,3474.5,3529.5,763124348,265130,3531.8217,216071.10332089776,763124348.0,1d
2019-01-23 00:00:00+00:00,XBTUSD,3529.5,3608.5,3405.0,3578.0,1148206703,361613,3541.4527,324228.0761291822,1148206703.0,1d
2019-01-24 00:00:00+00:00,XBTUSD,3578.0,3617.5,3522.0,3551.0,904277332,299529,3563.9189,253739.05080413006,904277332.0,1d
2019-01-25 00:00:00+00:00,XBTUSD,3551.0,3590.0,3526.5,3568.0,721324540,244113,3555.5556,202876.48883228048,721324540.0,1d
2019-01-26 00:00:00+00:00,XBTUSD,3568.0,3577.0,3501.0,3560.5,770190679,272077,3548.742,217037.0647217164,770190679.0,1d
2019-01-27 00:00:00+00:00,XBTUSD,3560.5,3672.5,3530.0,3554.5,824768395,276327,3583.844,230140.11753270053,824768395.0,1d
2019-01-28 00:00:00+00:00,XBTUSD,3554.5,3558.5,3462.5,3527.5,791531675,293649,3533.0695,224039.54348122812,791531675.0,1d
2019-01-29 00:00:00+00:00,XBTUSD,3527.5,3530.0,3370.0,3428.0,1600983915,497594,3436.5442,465882.68479855615,1600983915.0,1d
2019-01-30 00:00:00+00:00,XBTUSD,3428.0,3435.5,3343.0,3391.0,995168687,355028,3391.21,293464.8863245191,995168687.0,1d
2019-01-31 00:00:00+00:00,XBTUSD,3391.0,3460.0,3372.5,3434.0,930964392,307949,3422.6649,272006.21635699907,930964392.0,1d
2019-02-01 00:00:00+00:00,XBTUSD,3434.0,3473.0,3392.5,3413.5,743028351,247823,3422.3135,217118.62818504946,743028351.0,1d
2019-02-02 00:00:00+00:00,XBTUSD,3413.5,3460.0,3374.5,3435.5,879858333,272999,3417.1679,257489.17671148758,879858333.0,1d
2019-02-03 00:00:00+00:00,XBTUSD,3435.5,3484.5,3414.0,3464.0,728919652,230136,3436.8985,212088.6014780893,728919652.0,1d
2019-02-04 00:00:00+00:00,XBTUSD,3464.0,3470.5,3382.5,3414.0,763280076,259642,3420.6746,223140.05251472062,763280076.0,1d
2019-02-05 00:00:00+00:00,XBTUSD,3414.0,3435.0,3394.0,3406.5,554983495,189252,3412.387,162638.40219254955,554983495.0,1d
2019-02-06 00:00:00+00:00,XBTUSD,3406.5,3430.0,3396.0,3428.5,435570729,137383,3416.5841,127489.33056307911,435570729.0,1d
2019-02-07 00:00:00+00:00,XBTUSD,3428.5,3446.0,3330.0,3365.5,929931861,273584,3375.2996,275519.0438261813,929931861.0,1d
2019-02-08 00:00:00+00:00,XBTUSD,3365.5,3378.5,3350.5,3357.0,333273271,111898,3364.6243,99052.45205374106,333273271.0,1d
2019-02-09 00:00:00+00:00,XBTUSD,3357.0,3728.0,3341.0,3626.0,1755549256,449282,3497.7265,501921.0096524091,1755549256.0,1d
2019-02-10 00:00:00+00:00,XBTUSD,3626.0,3642.5,3595.0,3626.0,664676512,252629,3618.5996,183689.90801301098,664676512.0,1d
2019-02-11 00:00:00+00:00,XBTUSD,3626.0,3660.0,3575.0,3648.0,732314688,255044,3612.9778,202695.1136421783,732314688.0,1d
2019-02-12 00:00:00+00:00,XBTUSD,3648.0,3652.5,3575.5,3591.0,744728832,258729,3599.1938,206921.22567368014,744728832.0,1d
2019-02-13 00:00:00+00:00,XBTUSD,3591.0,3618.0,3550.0,3587.5,870328982,296363,3580.3795,243089.57214128698,870328982.0,1d
2019-02-14 00:00:00+00:00,XBTUSD,3587.5,3632.0,3562.5,3577.0,649214457,254465,3585.6431,181063.8537323367,649214457.0,1d
2019-02-15 00:00:00+00:00,XBTUSD,3577.0,3590.0,3533.0,3560.0,591406772,215929,3567.7334,165767.57342436287,591406772.0,1d
2019-02-16 00:00:00+00:00,XBTUSD,3560.0,3615.0,3536.5,3565.0,728403854,223048,3573.4706,203842.65997665975,728403854.0,1d
2019-02-17 00:00:00+00:00,XBTUSD,3565.0,3609.5,3564.0,3579.5,627259315,222919,3587.7014,174836.1734034206,627259315.0,1d
2019-02-18 00:00:00+00:00,XBTUSD,3579.5,3680.0,3553.0,3623.5,1019233948,301529,3595.6995,283466.83129471244,1019233948.0,1d
2019-02-19 00:00:00+00:00,XBTUSD,3623.5,3919.0,3615.0,3867.5,2873418963,723335,3757.2797,764778.7875822079,2873418963.0,1d
2019-02-20 00:00:00+00:00,XBTUSD,3867.5,3972.0,3838.0,3888.0,2058087199,593891,3908.0819,526638.4633785835,2058087199.0,1d
2019-02-21 00:00:00+00:00,XBTUSD,3888.0,3958.0,3868.5,3938.5,1248217490,407966,3913.4348,318964.9496850171,1248217490.0,1d
2019-02-22 00:00:00+00:00,XBTUSD,3938.5,3995.0,3863.0,3897.5,1211912456,360599,3913.588,309671.5644057064,1211912456.0,1d
2019-02-23 00:00:00+00:00,XBTUSD,3897.5,3957.0,3886.5,3938.5,1028224433,313623,3924.8008,261984.84716297901,1028224433.0,1d
2019-02-24 00:00:00+00:00,XBTUSD,3938.5,4157.5,3906.5,4111.5,1754842139,451305,4027.224,435747.14214859606,1754842139.0,1d
2019-02-25 00:00:00+00:00,XBTUSD,4111.5,4190.0,3702.0,3733.5,2458966881,573072,3925.5712,626413.832301552,2458966881.0,1d
2019-02-26 00:00:00+00:00,XBTUSD,3733.5,3854.5,3730.0,3818.0,1181271511,371871,3794.9224,311279.1810355468,1181271511.0,1d
2019-02-27 00:00:00+00:00,XBTUSD,3818.0,3826.0,3750.0,3797.0,868952398,296863,3793.3389,229081.16290794083,868952398.0,1d
2019-02-28 00:00:00+00:00,XBTUSD,3797.0,3821.5,3640.0,3798.0,1160849783,335376,3772.3037,307737.5122745908,1160849783.0,1d
2019-03-01 00:00:00+00:00,XBTUSD,3798.0,3895.0,3741.0,3788.0,1171406068,351075,3814.1735,307128.8988617812,1171406068.0,1d
2019-03-02 00:00:00+00:00,XBTUSD,3788.0,3839.0,3784.5,3802.0,565492632,236597,3814.319,148258.6387926505,565492632.0,1d
2019-03-03 00:00:00+00:00,XBTUSD,3802.0,3819.0,3754.0,3808.0,540450028,200171,3798.0934,142298.67417878137,540450028.0,1d
2019-03-04 00:00:00+00:00,XBTUSD,3808.0,3816.5,3757.0,3785.5,504059676,206163,3794.4904,132842.10134111004,504059676.0,1d
2019-03-05 00:00:00+00:00,XBTUSD,3785.5,3804.5,3669.0,3698.5,1237930792,342008,3720.0997,332779.05163143034,1237930792.0,1d
2019-03-06 00:00:00+00:00,XBTUSD,3698.5,3880.0,3691.0,3846.5,1424807550,366164,3789.6013,375985.18320859625,1424807550.0,1d
2019-03-07 00:00:00+00:00,XBTUSD,3846.5,3901.0,3810.5,3849.0,856845523,270374,3840.6883,223099.76012682187,856845523.0,1d
2019-03-08 00:00:00+00:00,XBTUSD,3849.0,3889.0,3828.0,3854.0,1037324028,361716,3861.1529,268660.9298674903,1037324028.0,1d
2019-03-09 00:00:00+00:00,XBTUSD,3854.0,3913.5,3742.5,3840.0,1197247739,390762,3861.0039,310091.6650645199,1197247739.0,1d
2019-03-10 00:00:00+00:00,XBTUSD,3840.0,3943.0,3831.5,3916.0,1263671482,390751,3897.1161,324270.5019916991,1263671482.0,1d
2019-03-11 00:00:00+00:00,XBTUSD,3916.0,3916.0,3860.0,3897.5,583852214,219993,3888.3272,150159.91202131216,583852214.0,1d
2019-03-12 00:00:00+00:00,XBTUSD,3897.5,3912.5,3806.0,3845.0,943232476,288797,3856.2394,244605.47148301863,943232476.0,1d
2019-03-13 00:00:00+00:00,XBTUSD,3845.0,3874.0,3793.5,3857.5,975781570,270328,3838.6242,254209.3067097024,975781570.0,1d
2019-03-14 00:00:00+00:00,XBTUSD,3857.5,3872.5,3825.0,3849.5,651939565,206907,3849.8556,169342.41982797952,651939565.0,1d
2019-03-15 00:00:00+00:00,XBTUSD,3849.5,3906.0,3750.0,3855.0,835215034,244007,3844.2317,217266.28044590948,835215034.0,1d
2019-03-16 00:00:00+00:00,XBTUSD,3855.0,3903.5,3840.5,3897.0,754035503,248440,3876.7203,194504.05694101064,754035503.0,1d
2019-03-17 00:00:00+00:00,XBTUSD,3897.0,4038.0,3896.0,3986.0,1344503429,327558,3978.3577,337958.9329780826,1344503429.0,1d
2019-03-18 00:00:00+00:00,XBTUSD,3986.0,3987.5,3926.0,3962.0,680719566,208155,3959.2984,171933.86860818104,680719566.0,1d
2019-03-19 00:00:00+00:00,XBTUSD,3962.0,4014.5,3928.0,3969.0,976963412,253137,3971.8791,245971.06855097116,976963412.0,1d
2019-03-20 00:00:00+00:00,XBTUSD,3969.0,4012.0,3945.0,3997.0,869685179,242181,3976.3012,218717.4848205888,869685179.0,1d
2019-03-21 00:00:00+00:00,XBTUSD,3997.0,4048.5,3952.5,4029.5,1114612306,281512,3997.7613,278819.0424507979,1114612306.0,1d
2019-03-22 00:00:00+00:00,XBTUSD,4029.5,4067.5,3914.5,3969.0,1446482112,335180,3997.2818,361879.7722763155,1446482112.0,1d
2019-03-23 00:00:00+00:00,XBTUSD,3969.0,3999.0,3958.0,3981.0,596252650,175950,3979.466,149832.35347931038,596252650.0,1d
2019-03-24 00:00:00+00:00,XBTUSD,3981.0,3999.0,3952.0,3979.5,575838849,197811,3978.0412,144754.58841417916,575838849.0,1d
2019-03-25 00:00:00+00:00,XBTUSD,3979.5,3979.5,3937.0,3966.5,460394105,170608,3963.3784,116164.13687870993,460394105.0,1d
2019-03-26 00:00:00+00:00,XBTUSD,3966.5,3972.5,3859.5,3903.5,1049445895,254896,3921.1073,267645.820141001,1049445895.0,1d
2019-03-27 00:00:00+00:00,XBTUSD,3903.5,3920.0,3881.5,3915.5,628735149,185011,3902.5913,161108.9751631103,628735149.0,1d
2019-03-28 00:00:00+00:00,XBTUSD,3915.5,4041.0,3910.0,4025.5,1339386470,316019,3991.5379,335566.12806533126,1339386470.0,1d
2019-03-29 00:00:00+00:00,XBTUSD,4025.5,4026.0,3991.0,4009.0,563612950,160656,4005.7683,140701.2448523107,563612950.0,1d
2019-03-30 00:00:00+00:00,XBTUSD,4009.0,4097.5,4002.0,4086.0,1564265726,372006,4052.6849,385987.1878101773,1564265726.0,1d
2019-03-31 00:00:00+00:00,XBTUSD,4086.0,4129.0,4021.0,4088.0,1050240961,301605,4083.1326,257222.2876732388,1050240961.0,1d
2019-04-01 00:00:00+00:00,XBTUSD,4088.0,4098.0,4074.0,4091.0,404465604,146215,4085.9688,98991.1764432002,404465604.0,1d
2019-04-02 00:00:00+00:00,XBTUSD,4091.0,4144.5,4036.5,4132.5,1194734770,311424,4117.5986,290160.00275535276,1194734770.0,1d
2019-04-03 00:00:00+00:00,XBTUSD,4132.5,5144.5,4128.5,4897.5,4877433560,875401,4681.8671,1041777.7222439337,4877433560.0,1d
2019-04-04 00:00:00+00:00,XBTUSD,4897.5,5348.5,4783.0,4979.0,5191879310,977917,5052.5465,1027608.0009028177,5191879310.0,1d
2019-04-05 00:00:00+00:00,XBTUSD,4979.0,5085.5,4780.0,4910.0,3228374415,709145,4960.8096,650807.9552560395,3228374415.0,1d
2019-04-06 00:00:00+00:00,XBTUSD,4910.0,5073.5,4885.0,5040.0,1992032192,492388,4987.5312,399412.3933978006,1992032192.0,1d
2019-04-07 00:00:00+00:00,XBTUSD,5040.0,5245.0,4890.5,5043.0,2185695456,530511,5072.28,430921.5785712992,2185695456.0,1d
2019-04-08 00:00:00+00:00,XBTUSD,5043.0,5280.0,5028.0,5192.0,2199032130,599800,5139.5385,427885.9014011075,2199032130.0,1d
2019-04-09 00:00:00+00:00,XBTUSD,5192.0,5341.0,5133.0,5285.5,2648582157,660333,5241.6396,505321.79503049835,2648582157.0,1d
2019-04-10 00:00:00+00:00,XBTUSD,5285.5,5285.5,5140.5,5184.0,2031776659,533169,5213.4925,389719.75090763427,2031776659.0,1d
2019-04-11 00:00:00+00:00,XBTUSD,5184.0,5474.0,5109.0,5321.5,2276551766,496272,5294.0865,430030.92386775685,2276551766.0,1d
2019-04-12 00:00:00+00:00,XBTUSD,5321.5,5342.5,4959.0,5038.5,2473244609,566328,5119.2792,483125.2063314473,2473244609.0,1d
2019-04-13 00:00:00+00:00,XBTUSD,5038.5,5132.0,4923.0,5075.5,1563910560,388682,5035.7539,310571.92392022785,1563910560.0,1d
2019-04-14 00:00:00+00:00,XBTUSD,5075.5,5117.0,5027.5,5066.0,925759271,291750,5080.0102,182243.2060833782,925759271.0,1d
2019-04-15 00:00:00+00:00,XBTUSD,5066.0,5183.5,5008.0,5160.0,985278444,289404,5090.8721,193545.0581442283,985278444.0,1d
2019-04-16 00:00:00+00:00,XBTUSD,5160.0,5191.5,4942.0,5024.0,1538220012,374224,5085.9526,302449.5982384396,1538220012.0,1d
2019-04-17 00:00:00+00:00,XBTUSD,5024.0,5329.5,5013.0,5202.5,1450183323,375062,5119.2792,283280.62438813853,1450183323.0,1d
2019-04-18 00:00:00+00:00,XBTUSD,5202.5,5291.0,5150.5,5227.0,1298984546,350471,5218.9343,248904.64263542797,1298984546.0,1d
2019-04-19 00:00:00+00:00,XBTUSD,5227.0,5318.0,5222.0,5278.5,1343604396,369829,5266.7615,255112.99295389804,1343604396.0,1d
2019-04-20 00:00:00+00:00,XBTUSD,5278.5,5390.0,5155.0,5287.5,1330864714,353115,5263.4349,252858.18756815876,1330864714.0,1d
2019-04-21 00:00:00+00:00,XBTUSD,5287.5,5358.5,5250.5,5320.0,1101158871,323765,5310.1105,207374.2639891605,1101158871.0,1d
2019-04-22 00:00:00+00:00,XBTUSD,5320.0,5348.0,5205.0,5295.5,1261258028,345318,5275.9312,239069.9892304196,1261258028.0,1d
2019-04-23 00:00:00+00:00,XBTUSD,5295.5,5444.0,5256.0,5383.0,1753224027,412625,5331.343,328859.3762605804,1753224027.0,1d
2019-04-24 00:00:00+00:00,XBTUSD,5383.0,5650.0,5365.0,5529.5,2490883494,512804,5533.1157,450189.5809421554,2490883494.0,1d
2019-04-25 00:00:00+00:00,XBTUSD,5529.5,5622.5,5360.0,5440.0,2552274532,533766,5478.8516,465851.25622196175,2552274532.0,1d
2019-04-26 00:00:00+00:00,XBTUSD,5440.0,5503.5,4960.0,5119.5,2487873376,487275,5306.7289,468817.2948127682,2487873376.0,1d
2019-04-27 00:00:00+00:00,XBTUSD,5119.5,5274.5,5042.0,5149.5,2782394111,605003,5148.5352,540449.599481467,2782394111.0,1d
2019-04-28 00:00:00+00:00,XBTUSD,5149.5,5221.0,5103.0,5161.5,906388719,284636,5162.8892,175562.78300267944,906388719.0,1d
2019-04-29 00:00:00+00:00,XBTUSD,5161.5,5212.5,5090.0,5153.5,1090151542,314135,5160.4913,211258.9730048396,1090151542.0,1d
2019-04-30 00:00:00+00:00,XBTUSD,5153.5,5190.0,5060.5,5141.0,1259511670,339051,5141.9169,244957.9569956002,1259511670.0,1d
2019-05-01 00:00:00+00:00,XBTUSD,5141.0,5294.0,5124.5,5264.0,1401021208,345809,5208.6046,268983.3263685094,1401021208.0,1d
2019-05-02 00:00:00+00:00,XBTUSD,5264.0,5350.0,5255.0,5317.0,1226168918,315553,5302.2269,231259.1637560799,1226168918.0,1d
2019-05-03 00:00:00+00:00,XBTUSD,5317.0,5418.5,5305.5,5385.0,1550746064,418214,5363.6559,289130.6702183821,1550746064.0,1d
2019-05-04 00:00:00+00:00,XBTUSD,5385.0,5800.0,5355.0,5657.5,4257938033,884752,5625.5626,756894.9811273621,4257938033.0,1d
2019-05-05 00:00:00+00:00,XBTUSD,5657.5,5850.0,5502.0,5769.0,3376678956,798217,5696.0583,592814.2570036778,3376678956.0,1d
2019-05-06 00:00:00+00:00,XBTUSD,5769.0,5783.0,5607.5,5715.5,2130999207,589939,5715.5921,372850.7334750224,2130999207.0,1d
2019-05-07 00:00:00+00:00,XBTUSD,5715.5,5755.0,5555.5,5684.5,2434873172,609827,5649.0792,431025.13367365126,2434873172.0,1d
2019-05-08 00:00:00+00:00,XBTUSD,5684.5,5975.0,5684.5,5738.0,3524010933,769365,5852.4024,602169.7670875267,3524010933.0,1d
2019-05-09 00:00:00+00:00,XBTUSD,5738.0,6000.0,5642.0,5939.0,2348502656,601686,5835.6676,402447.58596367907,2348502656.0,1d
2019-05-10 00:00:00+00:00,XBTUSD,5939.0,6163.5,5928.5,6140.0,2740351645,656752,6040.4712,453684.701656193,2740351645.0,1d
2019-05-11 00:00:00+00:00,XBTUSD,6140.0,6424.0,6103.5,6341.5,4080394057,893354,6288.9126,648863.9362788004,4080394057.0,1d
2019-05-12 00:00:00+00:00,XBTUSD,6341.5,7471.5,6341.5,7218.0,7857790177,1429911,6855.4192,1146226.4451196434,7857790177.0,1d
2019-05-13 00:00:00+00:00,XBTUSD,7218.0,7585.0,6771.0,6975.5,8298233952,1651442,7169.4867,1157509.1159196126,8298233952.0,1d
2019-05-14 00:00:00+00:00,XBTUSD,6975.5,8190.0,6863.5,7827.0,7322163617,1368492,7576.3315,966495.7993739146,7322163617.0,1d
2019-05-15 00:00:00+00:00,XBTUSD,7827.0,8339.0,7627.0,7997.5,6768836755,1364625,8000.6401,846059.516245586,6768836755.0,1d
2019-05-16 00:00:00+00:00,XBTUSD,7997.5,8325.0,7855.5,8203.5,4860301877,1114819,8058.6671,603144.9702357776,4860301877.0,1d
2019-05-17 00:00:00+00:00,XBTUSD,8203.5,8400.0,7650.0,7884.5,4690708835,1153184,8005.7642,585943.1514635602,4690708835.0,1d
2019-05-18 00:00:00+00:00,XBTUSD,7884.5,7940.0,6380.0,7352.0,5797282171,1311604,7225.9556,802307.7808042739,5797282171.0,1d
2019-05-19 00:00:00+00:00,XBTUSD,7352.0,7490.0,7202.0,7258.5,2603107435,836018,7326.0073,355325.2435223997,2603107435.0,1d
2019-05-20 00:00:00+00:00,XBTUSD,7258.5,8340.0,7245.5,8206.5,5010585251,1163045,7927.0709,632087.0740576482,5010585251.0,1d
2019-05-21 00:00:00+00:00,XBTUSD,8206.5,8206.5,7578.5,8009.5,5221582421,1270193,7910.7666,660098.3549222621,5221582421.0,1d
2019-05-22 00:00:00+00:00,XBTUSD,8009.5,8126.5,7800.0,7959.0,3285592576,915297,7956.0824,412986.9706496442,3285592576.0,1d
2019-05-23 00:00:00+00:00,XBTUSD,7959.0,8057.0,7497.5,7624.0,3386129163,856826,7843.1373,431760.3664514367,3386129163.0,1d
2019-05-24 00:00:00+00:00,XBTUSD,7624.0,7984.5,7460.0,7875.5,3402334516,921968,7705.3475,441579.24249738007,3402334516.0,1d
2019-05-25 00:00:00+00:00,XBTUSD,7875.5,8194.0,7801.5,7997.5,2932142554,832758,8007.6874,366183.93281184457,2932142554.0,1d
2019-05-26 00:00:00+00:00,XBTUSD,7997.5,8173.0,7938.5,8067.0,1826767751,590194,8054.7725,226808.05992388597,1826767751.0,1d
2019-05-27 00:00:00+00:00,XBTUSD,8067.0,8889.0,7883.0,8750.0,3550946328,817956,8341.675,425713.9380314865,3550946328.0,1d
2019-05-28 00:00:00+00:00,XBTUSD,8750.0,8964.0,8659.0,8779.5,3896581382,838245,8805.9176,442525.68578668917,3896581382.0,1d
2019-05-29 00:00:00+00:00,XBTUSD,8779.5,8823.5,8561.0,8721.0,2621698602,625016,8721.4373,300604.2263850869,2621698602.0,1d
2019-05-30 00:00:00+00:00,XBTUSD,8721.0,8777.0,8442.0,8665.5,2868619212,683090,8636.3244,332183.8936312158,2868619212.0,1d
2019-05-31 00:00:00+00:00,XBTUSD,8665.5,9111.0,7944.0,8274.5,4862775976,972311,8577.0649,566995.7445406248,4862775976.0,1d
2019-06-01 00:00:00+00:00,XBTUSD,8274.5,8579.0,8115.0,8546.0,3025912090,766636,8347.2454,362513.9618736034,3025912090.0,1d
2019-06-02 00:00:00+00:00,XBTUSD,8546.0,8637.0,8456.0,8555.5,1642093097,530401,8546.2781,192150.21953791217,1642093097.0,1d
2019-06-03 00:00:00+00:00,XBTUSD,8555.5,8860.5,8549.0,8738.0,2134326062,580269,8707.0091,245147.71211059936,2134326062.0,1d
2019-06-04 00:00:00+00:00,XBTUSD,8738.0,8744.5,8025.5,8100.5,3905139797,863037,8465.2501,461337.2101711125,3905139797.0,1d
2019-06-05 00:00:00+00:00,XBTUSD,8100.5,8100.5,7435.0,7663.0,5013529082,1020782,7812.5,641762.4356461642,5013529082.0,1d
2019-06-06 00:00:00+00:00,XBTUSD,7663.0,7931.0,7583.5,7783.0,3279925703,807018,7756.7484,422853.41096976295,3279925703.0,1d
2019-06-07 00:00:00+00:00,XBTUSD,7783.0,7880.0,7448.0,7805.0,2969028952,751467,7704.7538,385369.2814743368,2969028952.0,1d
2019-06-08 00:00:00+00:00,XBTUSD,7805.0,8130.0,7764.5,7996.5,2725467874,669510,7959.2486,342439.9135468673,2725467874.0,1d
2019-06-09 00:00:00+00:00,XBTUSD,7996.5,8055.5,7786.0,7926.0,1855869071,559585,7923.9303,234211.38040578837,1855869071.0,1d
2019-06-10 00:00:00+00:00,XBTUSD,7926.0,7958.0,7500.0,7629.0,2490212260,656786,7729.7673,322171.1449547728,2490212260.0,1d
2019-06-11 00:00:00+00:00,XBTUSD,7629.0,8108.0,7515.0,8016.0,2840864492,708065,7833.9209,362645.86483954557,2840864492.0,1d
2019-06-12 00:00:00+00:00,XBTUSD,8016.0,8059.0,7704.5,7917.5,2259291147,580228,7864.1082,287300.219231,2259291147.0,1d
2019-06-13 00:00:00+00:00,XBTUSD,7917.5,8273.0,7816.0,8176.5,2810073967,696342,8046.9944,349231.9920389439,2810073967.0,1d
2019-06-14 00:00:00+00:00,XBTUSD,8176.5,8336.5,8047.5,8234.0,2218764077,605756,8185.9856,271058.4673132129,2218764077.0,1d
2019-06-15 00:00:00+00:00,XBTUSD,8234.0,8743.0,8178.5,8695.0,3216324015,762839,8401.2434,382841.4153704611,3216324015.0,1d
2019-06-16 00:00:00+00:00,XBTUSD,8695.0,8929.0,8633.5,8859.5,2663636197,720154,8755.8007,304226.80572791025,2663636197.0,1d
2019-06-17 00:00:00+00:00,XBTUSD,8859.5,9442.0,8794.0,8974.5,5909192014,1241079,9123.2552,647715.3995177133,5909192014.0,1d
2019-06-18 00:00:00+00:00,XBTUSD,8974.5,9496.0,8974.5,9347.5,4612766979,1057285,9266.1231,497821.8618536771,4612766979.0,1d
2019-06-19 00:00:00+00:00,XBTUSD,9347.5,9364.5,8931.0,9085.5,3970490506,927936,9130.7524,434862.1577525841,3970490506.0,1d
2019-06-20 00:00:00+00:00,XBTUSD,9085.5,9329.5,9045.0,9287.5,2369675840,653278,9155.8323,258837.9994513479,2369675840.0,1d
2019-06-21 00:00:00+00:00,XBTUSD,9287.5,9617.5,9220.5,9532.0,3404805996,800913,9399.3796,362261.58147054585,3404805996.0,1d
2019-06-22 00:00:00+00:00,XBTUSD,9532.0,10287.5,9532.0,10279.5,4982086264,1069044,9836.7106,506485.3694483681,4982086264.0,1d
2019-06-23 00:00:00+00:00,XBTUSD,10279.5,11231.5,10111.5,10692.0,8690081969,1717696,10742.2924,808987.1722397257,8690081969.0,1d
